species,scenario,life_stage,suit_type,flow,suit_acres,timestamp,has_lowering
Late-Fall run Chinook,Alt1,juv,floodplain,6000,NA,2018-11-19T00:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,7000,0.675700084666549,2018-11-19T10:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,7000,2.1355472111398435e-5,2018-11-19T10:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,7000,49.26229366845731,2018-11-19T10:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,7000,NA,2018-11-19T10:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,7000,NA,2018-11-19T10:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,9000,0.41686765143010296,2018-11-19T20:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,9000,1.0362011781941825e-5,2018-11-19T20:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,9000,47.91070142816203,2018-11-19T20:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,9000,NA,2018-11-19T20:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,9000,NA,2018-11-19T20:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,10000,0.33112669886948937,2018-11-20T06:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,10000,7.039916263612169e-6,2018-11-20T06:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,10000,45.00937113790376,2018-11-20T06:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,10000,NA,2018-11-20T06:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,10000,NA,2018-11-20T06:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,11000,0.2601244208597161,2018-11-20T16:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,11000,4.569062464812868e-6,2018-11-20T16:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,11000,44.15927070617142,2018-11-20T16:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,11000,NA,2018-11-20T16:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,11000,NA,2018-11-20T16:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,12000,0.20065320113926155,2018-11-21T02:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,12000,2.897428677802663e-6,2018-11-21T02:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,12000,43.735927955826,2018-11-21T02:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,12000,NA,2018-11-21T02:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,12000,NA,2018-11-21T02:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,13000,0.16751854970848157,2018-11-21T12:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,13000,1.7242101617514796e-6,2018-11-21T12:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,13000,43.56019464660216,2018-11-21T12:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,13000,NA,2018-11-21T12:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,13000,NA,2018-11-21T12:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,14000,0.147351963027855,2018-11-21T22:00:00Z,FALSE
